Symbol,SIDM00551,SIDM00478,SIDM00326,SIDM01026,SIDM01028,SIDM00278,SIDM00250,SIDM01032,SIDM01031,SIDM01024,SIDM01027,SIDM00956,SIDM00347,SIDM00325,SIDM01025,SIDM00349,SIDM00052,SIDM01029,SIDM00322
CPSF4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CTDNEP1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
CUL1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
CYP3A43,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
DCP2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
DCTN4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
DNAJC19,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
DPPA3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
DSTN,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
DYNLL1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
EDF1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
EFR3A,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
EIF4B,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
EPC1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ERBB3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
ERGIC2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
EXOSC1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
FAM200B,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FAM72D,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM86C1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
FAM98B,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
FEN1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
GABPB1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
GART,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
GEN1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GLE1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
GPATCH1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
GTSE1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H2AFB1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HCCS,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HEXIM1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HIST1H2BD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HIST1H2BK,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
HIST3H2A,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPA2B1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
HSBP1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ICT1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
ITGB1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ITM2B,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIAA1731,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
KISS1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KRTAP9-2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
LCE3D,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LGI1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
LILRA6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MAEA,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
MAGEA2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
MAP2K4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
MRPL16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MRPL47,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
MRPL50,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
MRPS17,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
MRPS25,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
MRPS28,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MRPS31,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MRPS35,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MYBL2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NASP,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NCK1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NDC1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
NDE1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NDUFB6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
NDUFC2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NDUFS5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NRBF2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
NSMCE1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
NT5DC1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
NUCKS1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
NUPL1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
OCIAD1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ODF1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
OXA1L,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
PCM1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
PET112,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
PIGC,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
PIGY,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
PKN2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
POT1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
PPAN-P2RY11,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
PPP6R3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRCC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PSG6,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
PTDSS1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RAB18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
RAB1A,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
RAB1B,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
RAD52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
RBM10,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
RBM44,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
RCN2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
REV3L,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
RPL26L1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
SARNP,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SARS2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SCAF1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SDHD,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
SHOC2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SIGLEC11,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
SLC25A40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
SLC7A1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SLIRP,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
SMIM6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
SSBP1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
SUMO2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TAF1D,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
TBC1D10C,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
TDP2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TEFM,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TFDP1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TMEM167A,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TMEM257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
TOR1AIP2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TRA2B,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
TTC4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
TXNRD1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
UQCRB,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
UQCRC2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
VEZT,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
VPS29,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
VPS52,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WBP5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
WDR24,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
XAGE3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
XRCC3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
YWHAZ,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
ZC3H18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
ZNF143,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ZNF285,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
ZNF404,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ZNHIT3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
A1CF,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
AARS2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AASDHPPT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ACACA,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ACAP2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
AK3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AKTIP,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ALDH9A1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ALG8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ANAPC15,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
APC,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ARMC10,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
ATG9A,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ATL1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
BRAP,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BRD2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRD7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
BRI3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
C14orf164,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
C14orf2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
C1orf86,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C20orf85,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C2orf76,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
C6orf89,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C7orf26,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C7orf55-LUC7L2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C9orf78,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CACNG2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CACYBP,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CAPRIN1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
CCDC84,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
CCNC,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD9,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CDK4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CENPH,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CHKA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CKS2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CMC2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
COA5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
COX5A,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
COX6A1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
COX6B1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
CSDE1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
CTAG1B,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
CTU2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYCS,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDA1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DEFB103B,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
DENND1C,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DICER1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPCD,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
EHMT2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF3H,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
EIF4E2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ELMOD1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
ELOF1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EMC3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENO1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP400,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ERBB2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EXOC2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
EXOC7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EXTL3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
EYS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
FAM136A,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FAM60A,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FANCI,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCER1A,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
FCGR1A,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
FNBP4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FRG2C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
GATS,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
GBP5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
GOLGA6B,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GPBP1L1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
GSK3B,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
H3F3B,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
HAPLN2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIST1H2AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HIST1H2AD,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HIST1H2BO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HIST1H3I,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIST2H2AA3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
HIST2H2AA4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
HIST2H2AC,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HIST2H2BF,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
HMGCLL1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
HMGN1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
HNRNPA1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HPCAL1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
HSD17B10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
HSD17B12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYAL4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
IREB2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ISYNA1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
JUNB,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KCNJ9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
KDM8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
KMT2B,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
KRT8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KRTAP10-9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
KRTAP4-7,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
KRTAP5-5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
KRTAP5-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
KRTAP9-6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LIMS1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LIN54,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LPA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
LRPPRC,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LRRC28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LYPLAL1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MAGED4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
MAGED4B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MATR3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
MAU2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCMBP,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
METTL15,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MOCS3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MORN2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MRPL21,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MRPL27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MRPL32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MRPL9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
MRPS12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
MRPS2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MRPS6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
MTHFD1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
MVD,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MYSM1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NANOGNB,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NANP,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NDUFA1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NDUFA11,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NDUFB7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NDUFS8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
NFRKB,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NIT2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
NOSIP,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
OSTC,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
PALM2-AKAP2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PCMTD1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCNP,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PDCD6IP,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
PIGW,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PIP5K1A,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PLG,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
POC1B-GALNT4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
POTEE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
POU5F1B,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PPRC1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRR3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSG11,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
PSMG2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTBP1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
PTK2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RAB7A,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RAD9B,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
RBM33,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RBM48,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RBM7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RFPL2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RGPD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
RNF24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
RNF4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
RPL29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
SAMD9L,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCYL1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SEC61B,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SEL1L,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
SELK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SERBP1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SFTA2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SLC25A41,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
SLC2A1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
SLC33A1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SMARCA4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SNTA1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
SNX6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SPANXA2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
SPINK14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
SSX5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
ST3GAL6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
STAG2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
STRADB,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
